match_id,slot,player,hero_id,hero_name,side,hero_attack,hero_attribute,team,lane,farmer,lane_type,opponent_lane_type,lh_minute_1,lh_minute_2,lh_minute_3,lh_minute_4,lh_minute_5,lh_minute_6,lh_minute_7,lh_minute_8,lh_minute_9,lh_minute_10,lh_minute_11,lh_minute_12,lh_minute_13,lh_minute_14,lh_minute_15,denies_minute_1,denies_minute_2,denies_minute_3,denies_minute_4,denies_minute_5,denies_minute_6,denies_minute_7,denies_minute_8,denies_minute_9,denies_minute_10,denies_minute_11,denies_minute_12,denies_minute_13,denies_minute_14,denies_minute_15,level_minute_1,level_minute_2,level_minute_3,level_minute_4,level_minute_5,level_minute_6,level_minute_7,level_minute_8,level_minute_9,level_minute_10,level_minute_11,level_minute_12,level_minute_13,level_minute_14,level_minute_15,kill_minute_1,kill_minute_2,kill_minute_3,kill_minute_4,kill_minute_5,kill_minute_6,kill_minute_7,kill_minute_8,kill_minute_9,kill_minute_10,kill_minute_11,kill_minute_12,kill_minute_13,kill_minute_14,kill_minute_15,death_minute_1,death_minute_2,death_minute_3,death_minute_4,death_minute_5,death_minute_6,death_minute_7,death_minute_8,death_minute_9,death_minute_10,death_minute_11,death_minute_12,death_minute_13,death_minute_14,death_minute_15,assist_minute_1,assist_minute_2,assist_minute_3,assist_minute_4,assist_minute_5,assist_minute_6,assist_minute_7,assist_minute_8,assist_minute_9,assist_minute_10,assist_minute_11,assist_minute_12,assist_minute_13,assist_minute_14,assist_minute_15,neutral_gold_minute_1,neutral_gold_minute_2,neutral_gold_minute_3,neutral_gold_minute_4,neutral_gold_minute_5,neutral_gold_minute_6,neutral_gold_minute_7,neutral_gold_minute_8,neutral_gold_minute_9,neutral_gold_minute_10,neutral_gold_minute_11,neutral_gold_minute_12,neutral_gold_minute_13,neutral_gold_minute_14,neutral_gold_minute_15,runes_minute_1,runes_minute_2,runes_minute_3,runes_minute_4,runes_minute_5,runes_minute_6,runes_minute_7,runes_minute_8,runes_minute_9,runes_minute_10,runes_minute_11,runes_minute_12,runes_minute_13,runes_minute_14,runes_minute_15,hero_damage_minute_1,hero_damage_minute_2,hero_damage_minute_3,hero_damage_minute_4,hero_damage_minute_5,hero_damage_minute_6,hero_damage_minute_7,hero_damage_minute_8,hero_damage_minute_9,hero_damage_minute_10,hero_damage_minute_11,hero_damage_minute_12,hero_damage_minute_13,hero_damage_minute_14,hero_damage_minute_15,tower_damage_minute_1,tower_damage_minute_2,tower_damage_minute_3,tower_damage_minute_4,tower_damage_minute_5,tower_damage_minute_6,tower_damage_minute_7,tower_damage_minute_8,tower_damage_minute_9,tower_damage_minute_10,tower_damage_minute_11,tower_damage_minute_12,tower_damage_minute_13,tower_damage_minute_14,tower_damage_minute_15,lane_score_minute_1,lane_score_minute_2,lane_score_minute_3,lane_score_minute_4,lane_score_minute_5,lane_score_minute_6,lane_score_minute_7,lane_score_minute_8,lane_score_minute_9,lane_score_minute_10,lane_score_minute_11,lane_score_minute_12,lane_score_minute_13,lane_score_minute_14,lane_score_minute_15,gpm_minute_1,gpm_minute_2,gpm_minute_3,gpm_minute_4,gpm_minute_5,gpm_minute_6,gpm_minute_7,gpm_minute_8,gpm_minute_9,gpm_minute_10,gpm_minute_11,gpm_minute_12,gpm_minute_13,gpm_minute_14,gpm_minute_15
263565113,7,Loda,72,Gyrocopter,Dire,Ranged,Agility,Alliance,bot,1,tri hard lane,tri safe lane,0,6,9,15,24,28,31,41,42,45,52,54,57,57,63,0,2,2,4,5,5,5,9,9,11,11,11,11,11,11,2,2,3,4,5,5,6,7,7,8,8,8,8,9,9,1,1,2,3,4,5,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,42,42,42,42,42,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,796,900,1944,2124,2928,3372,4172,4172,4869,5027,5027,5027,5027,5027,5027,0,0,0,0,0,150,150,150,298,321,321,496,698,698,698,4,12,26,43,66,89,105,119,114,125,132,136,146,146,152,300,320,356,406,484,566,558,551,504,542,527,497,514,497,492
263565113,8,EGM,89,Naga Siren,Dire,Melee,Agility,Alliance,bot,,tri hard lane,tri safe lane,0,0,1,1,3,3,3,7,7,7,7,8,8,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,5,5,6,6,7,7,8,8,8,8,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,6,7,8,8,8,9,9,10,10,10,10,0,0,0,0,41,41,41,41,41,41,41,41,41,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,710,1403,1546,1840,2006,2233,2577,2577,2769,2769,3036,3036,3036,3036,0,0,0,0,0,0,0,0,0,78,78,228,423,423,423,10,10,16,20,28,33,39,56,56,63,53,60,62,70,72,278,176,178,189,215,248,243,287,264,318,296,292,299,322,316
263565113,9,AdmiralBulldog,53,Furion,Dire,Ranged,Intelligence,Alliance,top,1,solo safe lane,solo hard lane,2,9,16,24,31,33,34,34,42,44,47,52,55,57,57,2,4,7,7,8,8,9,9,9,9,9,9,9,9,9,1,3,4,5,6,6,6,7,8,8,9,9,9,10,11,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,126,157,157,157,238,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,338,576,786,1429,2372,2485,3048,3048,3409,3409,3409,3409,3826,3826,0,0,0,0,0,343,343,343,855,855,855,855,855,855,855,4,14,25,34,44,70,72,86,99,102,105,110,113,116,116,160,270,330,342,350,441,396,397,411,466,446,452,457,510,499
263580374,0,Hao,76,Outworld Devourer,Radiant,Ranged,Intelligence,TongFu,bot,1,dual safe lane,tri hard lane,1,2,4,8,9,9,10,12,14,17,17,23,25,31,41,0,2,4,4,4,4,4,5,5,6,7,7,7,9,11,1,2,3,3,3,3,4,5,5,6,6,7,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,4,4,4,4,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,310,310,310,310,310,369,428,428,608,739,897,987,987,987,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,1,5,9,13,4,4,-5,4,6,12,3,5,9,17,29,120,117,133,162,154,141,138,163,162,170,161,191,192,204,227
263580374,1,KingJ,55,Dark Seer,Radiant,Melee,Intelligence,TongFu,top,1,solo hard lane,solo safe lane,4,12,18,22,22,27,30,32,35,40,40,46,48,49,49,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,4,5,5,6,8,8,8,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,233,233,233,528,674,674,674,674,674,674,674,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,227,673,698,888,1244,1292,1484,1784,2039,2233,3257,3257,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,20,25,25,31,36,38,42,48,48,58,66,67,67,249,346,341,378,318,317,343,339,325,322,324,334,324,310,309
263580374,2,SanSheng,25,Lina,Radiant,Ranged,Intelligence,TongFu,bot,,dual safe lane,tri hard lane,0,1,1,1,2,3,4,4,4,4,4,4,4,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,6,6,7,7,8,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1,1,2,2,2,2,3,3,3,3,3,0,0,0,0,0,1,1,1,3,4,5,5,6,6,6,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,115,157,222,514,666,1054,1054,1720,2026,2178,2888,3464,3464,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,-5,-1,-8,-8,0,3,-3,9,22,23,23,75,99,91,87,92,112,113,108,126,129,135,153,171,167,161
263580374,3,Banana,79,Shadow Demon,Radiant,Ranged,Intelligence,TongFu,mid,,dual mid,solo mid,0,2,2,2,2,5,5,5,7,8,8,8,9,9,9,0,1,3,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,3,3,4,4,4,5,6,6,6,7,7,7,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,3,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,3,3,3,232,232,407,407,567,858,1025,1025,1414,1563,2056,2242,2320,2320,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,8,9,22,25,25,45,48,40,44,48,48,48,75,120,105,97,93,153,142,133,175,172,164,166,166,160,154
263580374,4,Mu,23,Kunkka,Radiant,Melee,Strength,TongFu,mid,1,dual mid,solo mid,2,6,12,17,23,26,27,32,32,32,32,37,40,41,41,1,2,4,7,12,13,14,16,16,16,16,17,18,18,18,1,2,3,3,4,5,5,6,7,7,8,9,9,10,10,0,0,0,0,0,0,0,1,2,3,3,4,5,5,5,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,285,614,783,783,1061,1286,1673,2102,2938,3063,3705,4509,4509,4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,18,27,28,36,38,55,68,79,73,90,112,113,113,168,212,256,262,277,280,257,292,306,306,296,321,349,334,317
263580374,5,MiSeRY,88,Nyx Assassin,Dire,Melee,Intelligence,LGD.int,bot,,tri hard lane,dual safe lane,0,0,0,1,2,2,2,2,4,6,6,6,6,6,6,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,4,4,4,4,5,6,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,0,0,0,0,2,2,3,3,3,3,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,206,297,387,700,700,1092,1092,1303,1303,1453,1776,2155,2155,2155,0,0,0,0,0,0,0,0,0,0,28,28,28,58,58,0,2,3,4,9,9,13,3,-4,-2,10,17,8,9,9,75,75,75,88,114,108,113,108,113,119,170,179,171,164,162
263580374,6,1437,92,Visage,Dire,Ranged,Intelligence,LGD.int,bot,,tri hard lane,dual safe lane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,4,4,4,4,5,5,5,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,94,94,94,94,421,421,844,896,1086,1189,1189,1189,1189,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0,0,19,19,23,23,23,14,14,4,5,5,5,75,75,75,75,174,158,156,146,138,132,151,144,139,134,130
263580374,7,G,15,Razor,Dire,Ranged,Agility,LGD.int,mid,1,solo mid,dual mid,1,5,5,8,10,12,15,19,20,20,21,23,23,23,24,1,3,3,5,5,5,6,7,7,7,7,8,8,8,8,1,2,3,4,5,5,6,6,7,7,8,8,8,8,8,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,3,4,5,5,5,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,185,418,1338,1538,1538,1656,2295,2553,2777,3292,3750,3750,3750,0,0,0,0,0,0,0,0,0,13,13,13,13,181,181,4,10,11,16,30,22,26,32,25,26,34,28,20,22,23,119,185,148,163,211,202,204,209,200,187,249,242,229,218,211
263580374,8,Brax,97,Magnus,Dire,Melee,Strength,LGD.int,top,1,solo safe lane,solo hard lane,3,8,12,20,23,27,34,39,47,53,54,59,62,63,73,0,0,2,3,4,4,7,11,13,13,13,13,13,13,13,2,3,4,5,5,6,7,8,8,8,10,10,11,11,11,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,492,885,1110,1335,1335,3267,3267,3267,3267,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,3,8,14,24,28,33,44,54,64,70,106,111,114,116,126,214,252,254,298,281,278,296,296,309,312,397,389,375,357,369
263580374,9,Pajkatt,72,Gyrocopter,Dire,Ranged,Agility,LGD.int,bot,1,tri hard lane,dual safe lane,3,6,11,16,22,28,31,39,42,46,50,50,55,59,60,1,5,8,11,15,15,15,15,17,19,19,19,20,20,20,1,2,2,3,5,5,6,6,7,7,9,9,9,10,11,0,0,0,0,1,1,3,3,3,3,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,0,0,0,114,114,114,114,114,114,114,114,114,114,136,423,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,133,615,913,1088,1600,1600,2518,2518,2659,2783,4493,5666,6345,6345,6345,0,0,0,0,0,13,91,91,230,251,371,371,467,838,838,4,13,22,31,55,61,85,93,99,106,147,162,173,181,182,204,208,231,275,365,361,405,408,386,372,473,462,449,437,435
263584058,0,TC,11,Shadow Fiend,Radiant,Ranged,Agility,Liquid,mid,1,solo mid,solo mid,1,4,10,17,23,31,36,42,46,49,53,58,60,66,69,0,0,0,4,7,8,9,9,10,10,11,11,11,11,11,1,3,4,5,6,6,7,8,8,8,9,9,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,72,72,72,482,482,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,360,620,1147,1315,2469,2469,3213,3555,3555,3555,4500,4500,5460,8189,0,0,0,0,0,0,0,0,0,233,233,233,233,331,424,1,5,12,25,34,47,53,62,68,73,78,76,78,94,134,124,162,223,265,279,302,299,314,311,301,333,331,323,336,396
263584058,1,Korok,71,Spirit Breaker,Radiant,Melee,Strength,Liquid,bot,1,tri safe lane,abandoned,4,10,19,29,34,41,50,54,54,57,57,60,60,61,62,2,3,3,5,5,7,8,9,9,10,10,10,10,10,10,2,3,4,5,5,6,6,7,7,7,8,9,9,10,11,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,179,179,304,304,606,1186,1294,2126,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,6,13,22,34,40,49,59,64,64,68,78,92,86,113,123,249,292,349,390,373,377,391,378,344,330,330,342,332,366,376
263584058,2,Fluff,88,Nyx Assassin,Radiant,Melee,Intelligence,Liquid,bot,,tri safe lane,abandoned,0,0,0,0,0,0,0,0,3,3,3,3,3,7,9,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,1,1,2,3,3,4,4,4,5,6,6,7,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,113,158,221,221,221,221,221,221,221,253,253,253,253,253,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,111,111,111,111,111,606,801,1232,2022,2230,0,0,0,0,0,0,0,25,65,65,65,65,65,65,65,0,0,0,2,2,2,4,5,-1,-1,6,7,18,36,44,75,132,128,130,119,112,107,103,114,110,128,124,142,173,199
263584058,3,BuLba,53,Furion,Radiant,Ranged,Intelligence,Liquid,jungle,,jungler,abandoned,0,0,1,1,1,1,3,3,5,5,11,11,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,5,5,6,6,7,8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,58,199,269,442,505,670,692,843,1074,1179,1332,1480,1622,1654,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,433,433,433,475,1114,2071,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,11,13,17,19,23,31,33,43,52,65,69,72,133,174,180,197,185,194,193,197,220,216,240,274,290,294,303
263584058,4,ixmike88,20,Vengeful Spirit,Radiant,Ranged,Agility,Liquid,bot,,tri safe lane,abandoned,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,2,2,2,2,3,4,4,5,5,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,77,116,116,208,208,208,299,299,299,299,299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,152,152,152,447,447,447,447,447,447,447,447,447,664,881,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,2,3,3,3,3,3,3,3,3,3,10,2,2,-4,2,75,75,75,75,90,94,92,101,98,96,130,129,125,126,150
263584058,5,s4,98,Timbersaw,Dire,Melee,Strength,Alliance,mid,1,solo mid,solo mid,4,7,14,19,23,30,32,44,44,50,52,55,55,55,55,1,1,1,1,1,1,2,5,5,6,6,6,6,6,6,2,3,4,5,5,6,7,8,8,8,9,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,139,260,372,534,731,1031,1031,1031,1743,1743,1743,3045,3170,3170,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,16,22,28,36,39,54,64,71,73,89,79,69,72,251,229,280,286,285,304,321,363,351,352,335,344,323,324,315
263584058,6,Akke,90,Keeper of the Light,Dire,Ranged,Intelligence,Alliance,top,,tri safe lane,abandoned,0,0,0,0,0,0,0,1,2,2,6,7,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,6,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,153,153,242,242,242,242,242,242,242,242,242,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,449,651,833,1002,1788,0,0,0,0,0,91,103,103,103,103,103,116,116,195,195,0,0,0,0,0,1,1,2,4,4,9,19,26,30,33,75,152,126,136,123,115,147,144,142,135,146,164,175,199,190
263584058,7,Loda,73,Alchemist,Dire,Melee,Strength,Alliance,top,1,tri safe lane,abandoned,3,10,18,25,33,44,44,52,57,64,69,71,77,80,86,1,1,4,4,5,5,7,11,12,15,15,15,17,17,18,2,3,4,5,6,7,7,8,8,9,9,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,247,642,1456,1576,0,0,0,0,0,218,307,307,307,307,307,397,397,784,784,4,11,22,29,38,51,59,71,77,87,92,99,117,132,129,222,340,410,426,507,554,573,573,573,586,567,542,572,595,586
263584058,8,EGM,91,Wisp,Dire,Ranged,Strength,Alliance,top,,tri safe lane,abandoned,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,5,5,6,6,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,209,209,294,340,340,369,493,660,756,756,782,842,842,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,806,1715,0,0,0,0,0,143,190,190,190,190,190,247,247,247,247,0,0,0,0,1,3,4,4,4,4,-6,-1,-1,-9,-6,75,180,145,148,143,139,172,175,183,181,172,177,174,186,178
263584058,9,AdmiralBulldog,65,Batrider,Dire,Ranged,Intelligence,Alliance,jungle,,jungler,abandoned,0,0,0,0,5,8,8,8,8,10,10,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,5,6,6,6,7,8,8,9,9,10,10,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,70,219,721,721,721,721,903,1196,1255,1631,1631,1631,1631,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,382,382,552,552,552,1446,1446,2890,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,16,21,26,26,30,50,53,62,65,65,69,61,121,110,148,255,263,253,265,264,325,314,327,333,313,334,317
263591396,0,SyndereN,90,Keeper of the Light,Radiant,Ranged,Intelligence,mouz,bot,,tri safe lane,solo hard lane,0,0,0,0,0,3,3,8,9,9,16,17,17,17,18,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,78,78,78,78,78,78,78,175,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,131,301,448,448,673,860,860,1016,1241,1241,1241,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,11,13,13,20,22,12,12,14,75,106,101,94,91,171,157,176,170,170,192,186,178,170,167
263591396,1,FATA,13,Puck,Radiant,Ranged,Intelligence,mouz,mid,1,solo mid,solo mid,3,11,15,25,30,38,41,44,49,57,57,62,62,70,73,2,2,3,6,8,8,9,9,13,16,16,16,16,16,16,2,3,4,5,6,6,7,8,8,8,9,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,504,710,1025,1344,1724,1724,2254,2254,2254,3361,3621,3846,3846,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,6,15,20,34,42,52,56,66,75,86,92,88,79,89,93,207,321,297,349,340,397,371,378,369,374,355,351,330,337,331
263591396,2,qojqva,53,Furion,Radiant,Ranged,Intelligence,mouz,jungle,,jungler,solo hard lane,0,0,0,0,0,3,3,4,14,14,22,22,25,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,5,7,8,8,8,9,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,176,339,584,698,698,809,1011,1057,1236,1328,1328,1476,1476,1610,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,557,557,557,1399,1458,1505,1550,2443,0,0,0,0,153,355,355,355,355,355,355,355,355,741,741,0,4,10,15,19,24,27,34,45,49,62,62,69,73,81,75,163,188,221,215,257,274,304,336,347,366,357,371,350,359
263591396,3,paS,88,Nyx Assassin,Radiant,Melee,Intelligence,mouz,bot,,tri safe lane,solo hard lane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,4,5,5,6,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,20,79,141,141,141,275,275,275,275,275,275,275,297,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,80,80,80,1006,1043,1349,1945,2140,0,0,0,0,12,135,135,135,135,135,135,135,135,135,135,0,1,1,2,2,4,4,-6,-6,-6,8,-1,0,2,3,75,85,101,110,103,142,152,142,135,129,155,149,143,140,138
263591396,4,Black,67,Spectre,Radiant,Melee,Agility,mouz,bot,1,tri safe lane,solo hard lane,4,9,16,23,33,34,38,45,48,56,56,60,61,61,68,0,2,5,8,11,12,13,14,14,15,15,15,15,15,15,2,3,4,5,5,6,6,7,8,8,9,9,10,10,11,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,87,116,163,163,185,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,572,572,850,850,850,1834,1839,2716,3284,3284,0,0,0,0,18,200,200,200,200,200,200,200,200,296,296,4,11,21,31,44,50,55,72,75,84,102,106,110,112,119,262,284,311,326,365,368,351,388,377,386,403,391,372,350,352
263591396,5,TFG,34,Tinker,Dire,Ranged,Intelligence,MUFC,top,1,dual safe + jungler,abandoned,4,11,15,22,33,37,44,49,58,62,66,72,79,83,91,1,3,3,3,3,4,6,6,6,6,6,6,6,6,6,2,3,4,5,6,6,7,8,8,9,10,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,120,120,120,1848,2067,3400,4072,4564,0,0,0,0,30,202,202,202,202,202,202,202,236,252,252,5,14,18,25,36,43,52,57,66,70,82,89,103,110,121,246,321,295,320,367,394,390,380,391,427,422,415,420,428,430
